3630243238.07,9.10,9.17,0.000000,30.000000
3630243238.17,9.09,9.17,0.000000,30.000000
3630243238.26,9.07,9.17,0.000000,30.000000
3630243238.36,9.08,9.17,0.000000,30.000000
3630243238.45,9.07,9.17,0.000000,30.000000
3630243238.56,9.08,9.17,0.000000,30.000000
3630243238.66,9.08,9.17,0.000000,30.000000
3630243238.74,9.08,9.17,0.000000,30.000000
3630243238.82,9.09,9.17,0.000000,30.000000
3630243238.92,9.10,9.17,0.000000,30.000000
3630243239.03,9.11,9.17,0.000000,30.000000
3630243239.13,9.12,9.17,0.000000,30.000000
3630243239.23,9.13,9.17,0.000000,30.000000
3630243239.33,9.15,9.17,0.000000,30.000000
3630243239.42,9.16,9.17,0.000000,30.000000
3630243239.52,9.17,9.17,0.000000,30.000000
3630243239.63,9.17,9.17,0.000000,30.000000
3630243239.70,9.19,9.17,0.000000,30.000000
3630243239.79,9.20,9.17,0.000000,30.000000
3630243239.89,9.19,9.17,0.000000,30.000000
3630243239.99,9.22,9.17,0.000000,30.000000
3630243240.09,9.20,9.17,0.000000,30.000000
3630243240.19,9.22,9.17,0.000000,30.000000
3630243240.26,9.20,9.17,0.000000,30.000000
3630243240.35,9.21,9.17,0.000000,30.000000
3630243240.42,9.21,9.17,0.000000,30.000000
3630243240.51,9.20,9.17,0.000000,30.000000
3630243240.60,9.19,9.17,0.000000,30.000000
3630243240.67,9.21,9.17,0.000000,30.000000
3630243240.75,9.18,9.17,0.000000,30.000000
3630243240.82,9.18,9.17,0.000000,30.000000
3630243240.88,9.18,9.17,0.000000,30.000000
3630243240.94,9.19,9.17,0.000000,30.000000
3630243241.02,9.18,9.17,0.000000,30.000000
3630243241.11,9.17,9.17,0.000000,30.000000
3630243241.20,9.17,9.17,0.000000,30.000000
3630243241.27,9.17,9.17,0.000000,30.000000
3630243241.34,9.16,9.17,0.000000,30.000000
3630243241.43,9.15,9.17,0.000000,30.000000
3630243241.51,9.16,9.17,0.000000,30.000000
3630243241.60,9.14,9.17,0.000000,30.000000
3630243241.72,9.16,9.17,0.000000,30.000000
3630243241.80,9.14,10.00,0.000000,30.000000
3630243242.01,9.28,10.00,0.000000,30.000000
3630243242.23,9.48,19.17,0.000000,30.000000
3630243242.39,9.65,20.83,0.000000,30.000000
3630243242.49,9.79,20.83,0.000000,30.000000
3630243242.59,9.97,20.83,0.000000,30.000000
3630243242.69,10.13,20.83,0.000000,30.000000
3630243242.79,10.35,20.83,0.000000,30.000000
3630243242.87,10.47,20.83,0.000000,30.000000
3630243242.89,10.57,20.83,0.000000,30.000000
3630243243.03,10.80,20.83,0.000000,30.000000
3630243243.13,10.88,20.83,0.000000,30.000000
3630243243.21,11.07,20.83,0.000000,30.000000
3630243243.29,11.19,20.83,0.000000,30.000000
3630243243.37,11.30,20.83,0.000000,30.000000
3630243243.44,11.46,20.83,0.000000,30.000000
3630243243.53,11.60,20.83,0.000000,30.000000
3630243243.54,11.69,20.83,0.000000,30.000000
3630243243.63,11.81,20.83,0.000000,30.000000
3630243243.71,11.91,20.83,0.000000,30.000000
3630243243.78,11.98,20.83,0.000000,30.000000
3630243243.86,12.13,20.83,0.000000,30.000000
3630243243.94,12.23,20.83,0.000000,30.000000
3630243244.00,12.33,20.83,0.000000,30.000000
3630243244.07,12.43,20.83,0.000000,30.000000
3630243244.14,12.57,20.83,0.000000,30.000000
3630243244.22,12.71,20.83,0.000000,30.000000
3630243244.30,12.78,20.83,0.000000,30.000000
3630243244.36,12.92,20.83,0.000000,30.000000
3630243244.44,13.04,20.83,0.000000,30.000000
3630243244.45,13.07,20.83,0.000000,30.000000
3630243244.51,13.18,20.83,0.000000,30.000000
