3630386606.43,24.51,24.50,2.181818,29.272727
3630386606.62,24.49,24.50,2.181818,29.272727
3630386606.85,24.50,24.50,2.181818,29.272727
3630386607.08,24.50,24.50,2.181818,29.272727
3630386607.27,24.50,24.50,2.181818,29.272727
3630386607.45,24.49,24.50,2.181818,29.272727
3630386607.67,24.50,24.50,2.181818,29.272727
3630386607.89,24.49,24.50,2.181818,29.272727
3630386608.10,24.51,24.50,2.181818,29.272727
3630386608.33,24.49,24.50,2.181818,29.272727
3630386608.57,24.51,24.50,2.181818,29.272727
3630386608.79,24.49,24.50,2.181818,29.272727
3630386609.02,24.51,24.50,2.181818,29.272727
3630386609.25,24.51,24.50,2.181818,29.272727
3630386609.41,24.50,24.50,2.181818,29.272727
3630386609.62,24.51,24.50,2.181818,29.272727
3630386609.84,24.50,24.50,2.181818,29.272727
3630386610.06,24.50,24.50,2.181818,29.272727
3630386610.25,24.50,24.50,2.181818,29.272727
3630386610.43,24.49,24.50,2.181818,29.272727
3630386610.67,24.55,24.50,2.181818,29.272727
3630386610.89,24.48,24.50,2.181818,29.272727
3630386611.12,24.49,24.50,2.181818,29.272727
3630386611.34,24.50,24.50,2.181818,29.272727
3630386611.57,24.51,24.50,2.181818,29.272727
3630386611.79,24.50,24.50,2.181818,29.272727
3630386612.01,24.48,24.50,2.181818,29.272727
3630386612.22,24.50,24.50,2.181818,29.272727
3630386612.44,24.50,24.50,2.181818,29.272727
3630386612.64,24.49,24.50,2.181818,29.272727
3630386612.88,24.50,24.50,2.181818,29.272727
3630386613.08,24.51,24.50,2.181818,29.272727
3630386613.33,24.50,24.50,2.181818,29.272727
3630386613.65,24.49,24.50,2.181818,29.272727
3630386613.87,24.49,24.50,2.181818,29.272727
3630386614.11,24.51,24.50,2.181818,29.272727
3630386614.39,24.50,24.50,2.181818,29.272727
3630386614.61,24.51,24.50,2.181818,29.272727
3630386614.93,24.50,24.50,2.181818,29.272727
3630386615.14,24.50,24.50,2.181818,29.272727
3630386615.32,24.50,24.50,2.181818,29.272727
3630386615.47,24.50,24.50,2.181818,29.272727
3630386615.64,24.49,24.50,2.181818,29.272727
3630386615.86,24.52,24.50,2.181818,29.272727
3630386616.14,24.49,24.50,2.181818,29.272727
3630386616.23,24.49,24.50,2.181818,29.272727
3630386616.29,24.49,24.50,2.181818,29.272727
3630386616.34,24.49,24.50,2.181818,29.272727
3630386616.40,24.49,24.50,2.181818,29.272727
3630386616.46,24.50,24.50,2.181818,29.272727
3630386616.61,24.50,24.50,2.181818,29.272727
3630386616.67,24.49,24.50,2.181818,29.272727
3630386616.75,24.50,24.50,2.181818,29.272727
3630386616.85,24.50,24.50,2.181818,29.272727
3630386616.91,24.49,24.50,2.181818,29.272727
3630386616.99,24.49,24.50,2.181818,29.272727
3630386617.06,24.51,24.50,2.181818,29.272727
3630386617.14,24.49,24.50,2.181818,29.272727
3630386617.22,24.49,24.50,2.181818,29.272727
3630386617.29,24.50,24.50,2.181818,29.272727
3630386617.38,24.50,24.50,2.181818,29.272727
3630386617.44,24.51,24.50,2.181818,29.272727
3630386617.52,24.51,24.50,2.181818,29.272727
3630386617.59,24.52,24.50,2.181818,29.272727
3630386617.67,24.50,24.50,2.181818,29.272727
3630386617.76,24.51,24.50,2.181818,29.272727
3630386617.84,24.50,24.50,2.181818,29.272727
3630386617.93,24.51,24.50,2.181818,29.272727
3630386618.00,24.51,24.50,2.181818,29.272727
3630386618.06,24.51,24.50,2.181818,29.272727
3630386618.11,24.50,24.50,2.181818,29.272727
3630386618.20,24.50,24.50,2.181818,29.272727
3630386618.27,24.51,24.50,2.181818,29.272727
3630386618.35,24.49,24.50,2.181818,29.272727
3630386618.43,24.50,24.50,2.181818,29.272727
3630386618.51,24.49,24.50,2.181818,29.272727
3630386618.60,24.51,24.50,2.181818,29.272727
3630386618.68,24.50,24.50,2.181818,29.272727
3630386618.76,24.49,24.50,2.181818,29.272727
